,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
1890,1891,premium,11,23-10-22,09-07-23,france,33,es nan,tablet,1 month
1891,1892,basic,15,25-10-22,09-07-23,brazil,46,es nan,smartphone,1 month
1892,1893,standard,10,27-10-22,07-07-23,mexico,28,es nan,smartphone,1 month
1893,1894,premium,11,30-10-22,08-07-23,spain,33,es nan,tablet,1 month
1894,1895,basic,15,01-11-22,09-07-23,italy,45,es nan,laptop,1 month
1895,1896,premium,14,02-11-22,09-07-23,spain,43,es nan,laptop,1 month
1896,1897,basic,11,04-11-22,06-07-23,spain,49,es nan,smartphone,1 month
1897,1898,standard,13,06-11-22,07-07-23,united states,41,es nan,tablet,1 month
1898,1899,standard,14,07-11-22,09-07-23,canada,39,es nan,smartphone,1 month
1899,1900,basic,14,06-11-22,08-07-23,united states,45,es nan,smartphone,1 month
1900,1901,premium,15,07-11-22,06-07-23,united states,38,es nan,tablet,1 month
1901,1902,basic,15,07-11-22,10-07-23,canada,30,es nan,smart tv,1 month
1902,1903,standard,12,03-11-22,08-07-23,united kingdom,27,es nan,smart tv,1 month
1903,1904,premium,15,03-11-22,08-07-23,australia,36,es nan,smartphone,1 month
1904,1905,basic,15,31-10-22,06-07-23,germany,36,es nan,tablet,1 month
1905,1906,premium,11,28-10-22,09-07-23,france,28,es nan,tablet,1 month
1906,1907,basic,10,28-09-22,09-07-23,brazil,45,es nan,smartphone,1 month
1907,1908,standard,15,19-09-22,09-07-23,mexico,41,es nan,smartphone,1 month
1908,1909,standard,12,16-09-22,08-07-23,spain,29,es nan,smart tv,1 month
1909,1910,basic,15,17-09-22,08-07-23,italy,35,es nan,smartphone,1 month
1910,1911,premium,12,17-09-22,08-07-23,spain,36,es nan,smart tv,1 month
1911,1912,basic,11,15-09-22,09-07-23,spain,41,es nan,laptop,1 month
1912,1913,standard,11,14-09-22,08-07-23,united states,46,es nan,tablet,1 month
1913,1914,premium,11,14-09-22,08-07-23,canada,46,es nan,tablet,1 month
1914,1915,basic,10,13-09-22,08-07-23,united states,42,es nan,smartphone,1 month
1915,1916,premium,13,13-08-22,08-07-23,united states,40,es nan,tablet,1 month
1916,1917,basic,14,12-08-22,08-07-23,canada,32,es nan,tablet,1 month
1917,1918,standard,11,07-08-22,10-07-23,united kingdom,34,es nan,smartphone,1 month
1918,1919,standard,11,07-08-22,09-07-23,australia,27,es nan,smart tv,1 month
1919,1920,basic,11,04-08-22,08-07-23,germany,38,es nan,laptop,1 month
1920,1921,premium,14,24-07-22,08-07-23,france,34,es nan,laptop,1 month
1921,1922,basic,13,18-07-22,10-07-23,brazil,28,es nan,tablet,1 month
1922,1923,standard,12,17-07-22,08-07-23,mexico,48,es nan,smartphone,1 month
1923,1924,premium,13,17-07-22,09-07-23,spain,42,es nan,laptop,1 month
1924,1925,basic,10,14-07-22,08-07-23,italy,37,es nan,smart tv,1 month
1925,1926,premium,11,06-07-22,10-07-23,spain,28,es nan,tablet,1 month
1926,1927,basic,13,07-07-22,08-07-23,spain,43,es nan,smart tv,1 month
1927,1928,standard,10,07-07-22,11-07-23,united states,44,es nan,smart tv,1 month
1928,1929,standard,12,08-07-22,07-07-23,canada,33,es nan,smartphone,1 month
1929,1930,basic,13,07-07-22,09-07-23,united states,36,es nan,smart tv,1 month
1930,1931,premium,14,08-07-22,07-07-23,united states,27,es nan,tablet,1 month
1931,1932,basic,11,09-07-22,11-07-23,canada,41,es nan,tablet,1 month
1932,1933,standard,14,09-07-22,07-07-23,united kingdom,32,es nan,smart tv,1 month
1933,1934,premium,12,09-07-22,08-07-23,australia,36,es nan,laptop,1 month
1934,1935,basic,12,12-07-22,07-07-23,germany,36,es nan,tablet,1 month
1935,1936,premium,13,15-07-22,10-07-23,france,36,es nan,laptop,1 month
1936,1937,basic,14,16-07-22,07-07-23,brazil,32,es nan,smart tv,1 month
1937,1938,standard,10,18-07-22,08-07-23,mexico,45,es nan,smartphone,1 month
1938,1939,standard,11,13-08-22,09-07-23,spain,43,es nan,tablet,1 month
1939,1940,basic,10,14-08-22,10-07-23,italy,35,es nan,tablet,1 month
1940,1941,premium,13,16-08-22,07-07-23,spain,29,es nan,smart tv,1 month
1941,1942,basic,14,17-08-22,08-07-23,spain,33,es nan,smart tv,1 month
1942,1943,standard,14,25-08-22,08-07-23,united states,49,es nan,smart tv,1 month
1943,1944,premium,15,28-08-22,09-07-23,canada,27,es nan,tablet,1 month
1944,1945,basic,14,29-08-22,07-07-23,united states,39,es nan,smart tv,1 month
1945,1946,basic,10,11-09-22,10-07-23,united states,34,es nan,smart tv,1 month
1946,1947,basic,12,12-09-22,08-07-23,canada,39,es nan,smartphone,1 month
1947,1948,standard,11,16-09-22,09-07-23,united kingdom,39,es nan,laptop,1 month
1948,1949,premium,15,17-09-22,09-07-23,australia,39,es nan,smart tv,1 month
1949,1950,basic,10,21-09-22,10-07-23,germany,40,es nan,laptop,1 month
1950,1951,basic,15,23-09-22,08-07-23,france,40,es nan,tablet,1 month
1951,1952,premium,14,27-09-22,08-07-23,brazil,31,es nan,smartphone,1 month
1952,1953,standard,12,09-10-22,09-07-23,mexico,47,es nan,smartphone,1 month
1953,1954,standard,11,10-10-22,11-07-23,spain,43,es nan,laptop,1 month
1954,1955,basic,13,11-10-22,08-07-23,italy,34,es nan,smartphone,1 month
1955,1956,premium,12,12-10-22,08-07-23,spain,30,es nan,tablet,1 month
1956,1957,standard,15,13-10-22,09-07-23,spain,33,es nan,smartphone,1 month
1957,1958,basic,12,19-10-22,10-07-23,united states,29,es nan,tablet,1 month
1958,1959,standard,14,21-10-22,07-07-23,canada,35,es nan,smartphone,1 month
1959,1960,premium,13,23-10-22,08-07-23,united states,41,es nan,laptop,1 month
1960,1961,basic,14,24-10-22,10-07-23,united states,34,es nan,smartphone,1 month
1961,1962,premium,12,26-10-22,09-07-23,canada,28,es nan,tablet,1 month
1962,1963,standard,15,27-10-22,07-07-23,united kingdom,31,es nan,smart tv,1 month
1963,1964,basic,15,01-11-22,08-07-23,australia,29,es nan,smart tv,1 month
1964,1965,standard,12,02-11-22,09-07-23,germany,44,es nan,tablet,1 month
1965,1966,premium,10,04-11-22,09-07-23,france,44,es nan,tablet,1 month
1966,1967,basic,13,05-11-22,06-07-23,brazil,29,es nan,laptop,1 month
1967,1968,standard,12,06-11-22,09-07-23,mexico,32,es nan,tablet,1 month
1968,1969,premium,11,07-11-22,09-07-23,spain,31,es nan,smartphone,1 month
1969,1970,basic,14,08-11-22,08-07-23,italy,27,es nan,laptop,1 month
1970,1971,premium,13,08-11-22,06-07-23,spain,43,es nan,laptop,1 month
1971,1972,basic,14,09-11-22,10-07-23,spain,48,es nan,tablet,1 month
1972,1973,standard,15,09-11-22,09-07-23,united states,37,es nan,tablet,1 month
1973,1974,standard,11,05-11-22,08-07-23,canada,42,es nan,smartphone,1 month
1974,1975,basic,11,04-11-22,07-07-23,united states,40,es nan,tablet,1 month
1975,1976,premium,13,19-10-22,09-07-23,united states,37,es nan,tablet,1 month
1976,1977,basic,12,12-10-22,09-07-23,canada,31,es nan,smartphone,1 month
1977,1978,standard,11,03-10-22,09-07-23,united kingdom,30,es nan,smart tv,1 month
1978,1979,premium,15,28-09-22,08-07-23,australia,51,es nan,smartphone,1 month
1979,1980,basic,15,17-09-22,09-07-23,germany,42,es nan,laptop,1 month
1980,1981,premium,13,16-09-22,08-07-23,france,37,es nan,smartphone,1 month
1981,1982,basic,14,15-09-22,09-07-23,brazil,44,es nan,smartphone,1 month
1982,1983,standard,11,14-09-22,08-07-23,mexico,37,es nan,tablet,1 month
1983,1984,standard,11,15-09-22,09-07-23,spain,44,es nan,smartphone,1 month
1984,1985,basic,11,06-09-22,09-07-23,italy,40,es nan,tablet,1 month
1985,1986,premium,15,28-08-22,09-07-23,spain,27,es nan,smart tv,1 month
1986,1987,basic,12,07-08-22,08-07-23,spain,31,es nan,smart tv,1 month
1987,1988,standard,15,07-08-22,10-07-23,united states,39,es nan,smartphone,1 month
1988,1989,premium,12,06-08-22,09-07-23,canada,47,es nan,tablet,1 month
1989,1990,basic,15,30-07-22,09-07-23,united states,30,es nan,smart tv,1 month
1990,1991,premium,12,30-07-22,08-07-23,united states,35,es nan,laptop,1 month
1991,1992,basic,14,30-07-22,10-07-23,canada,39,es nan,smartphone,1 month
1992,1993,standard,15,19-07-22,08-07-23,united kingdom,29,es nan,tablet,1 month
1993,1994,standard,11,17-07-22,10-07-23,australia,28,es nan,laptop,1 month
1994,1995,basic,11,12-07-22,08-07-23,germany,39,es nan,tablet,1 month
1995,1996,premium,10,11-07-22,10-07-23,france,34,es nan,smart tv,1 month
1996,1997,basic,14,10-07-22,08-07-23,brazil,47,es nan,smart tv,1 month
1997,1998,standard,14,10-07-22,11-07-23,mexico,47,es nan,smart tv,1 month
1998,1999,premium,13,08-07-22,08-07-23,spain,46,es nan,smart tv,1 month
1999,2000,basic,12,09-07-22,09-07-23,italy,31,es nan,smart tv,1 month
2000,2001,premium,10,09-07-22,08-07-23,spain,41,es nan,smart tv,1 month
2001,2002,basic,10,09-07-22,11-07-23,spain,30,es nan,smartphone,1 month
2002,2003,standard,11,10-07-22,08-07-23,united states,41,es nan,tablet,1 month
2003,2004,standard,12,12-07-22,08-07-23,canada,48,es nan,laptop,1 month
2004,2005,basic,10,13-07-22,09-07-23,united states,35,es nan,laptop,1 month
2005,2006,premium,13,16-07-22,10-07-23,united states,41,es nan,laptop,1 month
2006,2007,basic,10,17-07-22,07-07-23,canada,39,es nan,smart tv,1 month
2007,2008,standard,10,26-07-22,09-07-23,united kingdom,45,es nan,laptop,1 month
2008,2009,premium,10,31-07-22,09-07-23,australia,41,es nan,laptop,1 month
2009,2010,basic,13,03-08-22,10-07-23,germany,28,es nan,laptop,1 month
2010,2011,premium,10,15-08-22,07-07-23,france,28,es nan,tablet,1 month
2011,2012,basic,15,18-08-22,10-07-23,brazil,48,es nan,smart tv,1 month
2012,2013,standard,10,27-08-22,08-07-23,mexico,40,es nan,smart tv,1 month
2013,2014,standard,12,29-08-22,10-07-23,spain,39,es nan,smart tv,1 month
2014,2015,basic,12,05-09-22,07-07-23,italy,27,es nan,smartphone,1 month
2015,2016,premium,10,06-09-22,11-07-23,spain,32,es nan,smart tv,1 month
2016,2017,basic,10,14-09-22,08-07-23,spain,38,es nan,laptop,1 month
2017,2018,standard,10,16-09-22,09-07-23,united states,41,es nan,laptop,1 month
2018,2019,premium,10,18-09-22,10-07-23,canada,32,es nan,laptop,1 month
2019,2020,basic,12,23-09-22,11-07-23,united states,37,es nan,tablet,1 month
2020,2021,basic,12,25-09-22,08-07-23,united states,50,es nan,laptop,1 month
2021,2022,basic,10,06-10-22,09-07-23,canada,48,es nan,laptop,1 month
2022,2023,standard,11,09-10-22,10-07-23,united kingdom,37,es nan,tablet,1 month
2023,2024,premium,13,11-10-22,11-07-23,australia,46,es nan,laptop,1 month
2024,2025,basic,13,12-10-22,08-07-23,germany,46,es nan,laptop,1 month
2025,2026,basic,15,13-10-22,09-07-23,france,39,es nan,smart tv,1 month
2026,2027,premium,13,17-10-22,10-07-23,brazil,42,es nan,smart tv,1 month
2027,2028,standard,11,19-10-22,10-07-23,mexico,41,es nan,smartphone,1 month
2028,2029,standard,10,21-10-22,07-07-23,spain,28,es nan,smart tv,1 month
2029,2030,basic,14,23-10-22,09-07-23,italy,43,es nan,tablet,1 month
2030,2031,premium,14,25-10-22,10-07-23,spain,45,es nan,smart tv,1 month
2031,2032,standard,10,27-10-22,09-07-23,spain,45,es nan,smart tv,1 month
2032,2033,basic,13,31-10-22,07-07-23,united states,48,es nan,smartphone,1 month
2033,2034,standard,12,02-11-22,09-07-23,canada,30,es nan,laptop,1 month
2034,2035,premium,11,04-11-22,10-07-23,united states,51,es nan,smart tv,1 month
2035,2036,basic,12,05-11-22,09-07-23,united states,48,es nan,smartphone,1 month
2036,2037,premium,13,06-11-22,07-07-23,canada,41,es nan,smart tv,1 month
2037,2038,standard,11,07-11-22,10-07-23,united kingdom,37,es nan,smartphone,1 month
2038,2039,basic,11,08-11-22,09-07-23,australia,43,es nan,laptop,1 month
2039,2040,standard,15,08-11-22,08-07-23,germany,51,es nan,laptop,1 month
2040,2041,premium,10,09-11-22,07-07-23,france,34,es nan,smartphone,1 month
2041,2042,basic,10,09-11-22,10-07-23,brazil,35,es nan,smartphone,1 month
2042,2043,standard,12,05-11-22,09-07-23,mexico,45,es nan,smart tv,1 month
2043,2044,premium,12,05-11-22,10-07-23,spain,31,es nan,smart tv,1 month
2044,2045,basic,15,02-11-22,08-07-23,italy,50,es nan,laptop,1 month
2045,2046,premium,12,30-10-22,09-07-23,spain,41,es nan,smartphone,1 month
2046,2047,basic,11,30-10-22,09-07-23,spain,42,es nan,laptop,1 month
2047,2048,standard,11,24-10-22,09-07-23,united states,41,es nan,tablet,1 month
2048,2049,standard,14,08-10-22,08-07-23,canada,34,es nan,tablet,1 month
2049,2050,basic,13,04-10-22,09-07-23,united states,35,es nan,smartphone,1 month
2050,2051,premium,10,28-09-22,09-07-23,united states,48,es nan,smartphone,1 month
2051,2052,basic,11,22-09-22,09-07-23,canada,39,es nan,smart tv,1 month
2052,2053,standard,14,19-09-22,09-07-23,united kingdom,37,es nan,laptop,1 month
2053,2054,premium,10,13-09-22,09-07-23,australia,31,es nan,tablet,1 month
2054,2055,basic,14,05-09-22,09-07-23,germany,29,es nan,laptop,1 month
2055,2056,premium,10,20-08-22,09-07-23,france,36,es nan,tablet,1 month
2056,2057,basic,10,10-08-22,08-07-23,brazil,32,es nan,smartphone,1 month
2057,2058,standard,10,10-08-22,11-07-23,mexico,31,es nan,smartphone,1 month
2058,2059,standard,14,06-08-22,09-07-23,spain,31,es nan,laptop,1 month
2059,2060,basic,12,03-08-22,10-07-23,italy,29,es nan,smart tv,1 month
2060,2061,premium,10,01-08-22,09-07-23,spain,48,es nan,smart tv,1 month
2061,2062,basic,14,28-07-22,10-07-23,spain,46,es nan,tablet,1 month
2062,2063,standard,15,22-07-22,09-07-23,united states,35,es nan,smartphone,1 month
2063,2064,premium,11,22-07-22,11-07-23,canada,37,es nan,tablet,1 month
2064,2065,basic,12,20-07-22,09-07-23,united states,45,es nan,tablet,1 month
2065,2066,premium,15,12-07-22,10-07-23,united states,48,es nan,laptop,1 month
2066,2067,basic,10,12-07-22,09-07-23,canada,44,es nan,laptop,1 month
2067,2068,standard,14,10-07-22,11-07-23,united kingdom,47,es nan,laptop,1 month
2068,2069,standard,12,11-07-22,08-07-23,australia,35,es nan,smart tv,1 month
2069,2070,basic,10,11-07-22,09-07-23,germany,35,es nan,smartphone,1 month
2070,2071,premium,11,09-07-22,08-07-23,france,35,es nan,smartphone,1 month
2071,2072,basic,15,10-07-22,11-07-23,brazil,49,es nan,laptop,1 month
2072,2073,standard,11,12-07-22,08-07-23,mexico,50,es nan,tablet,1 month
2073,2074,premium,14,13-07-22,09-07-23,spain,44,es nan,smartphone,1 month
2074,2075,basic,14,15-07-22,09-07-23,italy,47,es nan,tablet,1 month
2075,2076,premium,15,16-07-22,11-07-23,spain,46,es nan,laptop,1 month
2076,2077,basic,11,19-07-22,08-07-23,spain,39,es nan,laptop,1 month
2077,2078,standard,15,23-07-22,10-07-23,united states,34,es nan,laptop,1 month
2078,2079,standard,10,28-07-22,09-07-23,canada,31,es nan,smart tv,1 month
2079,2080,basic,10,14-08-22,11-07-23,united states,46,es nan,laptop,1 month
2080,2081,premium,15,18-08-22,08-07-23,united states,30,es nan,smart tv,1 month
2081,2082,basic,12,23-08-22,12-07-23,canada,29,es nan,tablet,1 month
2082,2083,standard,12,27-08-22,09-07-23,united kingdom,42,es nan,tablet,1 month
2083,2084,premium,13,01-09-22,10-07-23,australia,27,es nan,smartphone,1 month
2084,2085,basic,15,02-09-22,09-07-23,germany,33,es nan,laptop,1 month
2085,2086,premium,13,04-09-22,12-07-23,france,45,es nan,smart tv,1 month
2086,2087,basic,13,11-09-22,09-07-23,brazil,50,es nan,tablet,1 month
2087,2088,standard,10,16-09-22,09-07-23,mexico,42,es nan,tablet,1 month
2088,2089,standard,10,19-09-22,11-07-23,spain,29,es nan,tablet,1 month
2089,2090,basic,12,20-09-22,12-07-23,italy,31,es nan,tablet,1 month
2090,2091,premium,13,05-10-22,09-07-23,spain,42,es nan,smartphone,1 month
2091,2092,basic,10,07-10-22,09-07-23,spain,44,es nan,laptop,1 month
2092,2093,standard,10,10-10-22,11-07-23,united states,34,es nan,smart tv,1 month
2093,2094,premium,13,12-10-22,11-07-23,canada,40,es nan,smart tv,1 month
2094,2095,basic,10,13-10-22,08-07-23,united states,38,es nan,smart tv,1 month
2095,2096,basic,15,15-10-22,09-07-23,united states,42,es nan,tablet,1 month
2096,2097,basic,10,17-10-22,11-07-23,canada,47,es nan,tablet,1 month
2097,2098,standard,15,18-10-22,10-07-23,united kingdom,29,es nan,tablet,1 month
2098,2099,premium,11,20-10-22,08-07-23,australia,29,es nan,laptop,1 month
2099,2100,basic,14,22-10-22,10-07-23,germany,44,es nan,smart tv,1 month
2100,2101,basic,12,25-10-22,11-07-23,france,31,es nan,tablet,1 month
2101,2102,premium,14,27-10-22,09-07-23,brazil,48,es nan,smartphone,1 month
2102,2103,standard,14,01-11-22,07-07-23,mexico,32,es nan,laptop,1 month
2103,2104,standard,13,02-11-22,11-07-23,spain,28,es nan,tablet,1 month
2104,2105,basic,11,04-11-22,10-07-23,italy,36,es nan,smartphone,1 month
2105,2106,premium,10,06-11-22,09-07-23,spain,28,es nan,smartphone,1 month
2106,2107,standard,14,07-11-22,07-07-23,spain,32,es nan,smart tv,1 month
2107,2108,basic,15,08-11-22,10-07-23,united states,50,es nan,smartphone,1 month
2108,2109,standard,12,09-11-22,10-07-23,canada,44,es nan,tablet,1 month
2109,2110,premium,14,10-11-22,10-07-23,united states,44,es nan,smartphone,1 month
2110,2111,basic,14,09-11-22,09-07-23,united states,47,es nan,laptop,1 month
2111,2112,premium,15,09-11-22,10-07-23,canada,39,es nan,smart tv,1 month
2112,2113,standard,11,07-11-22,10-07-23,united kingdom,44,es nan,tablet,1 month
2113,2114,basic,12,03-11-22,10-07-23,australia,46,es nan,tablet,1 month
2114,2115,standard,10,04-11-22,08-07-23,germany,31,es nan,laptop,1 month
2115,2116,premium,12,01-11-22,10-07-23,france,33,es nan,tablet,1 month
2116,2117,basic,13,27-10-22,09-07-23,brazil,27,es nan,laptop,1 month
2117,2118,standard,10,23-10-22,10-07-23,mexico,34,es nan,smart tv,1 month
2118,2119,premium,14,14-10-22,09-07-23,spain,48,es nan,laptop,1 month
2119,2120,basic,14,28-09-22,10-07-23,italy,39,es nan,smart tv,1 month
2120,2121,premium,14,25-09-22,09-07-23,spain,39,es nan,laptop,1 month
2121,2122,basic,11,23-09-22,10-07-23,spain,48,es nan,smart tv,1 month
2122,2123,standard,12,23-09-22,09-07-23,united states,37,es nan,tablet,1 month
2123,2124,standard,14,14-09-22,11-07-23,canada,40,es nan,laptop,1 month
2124,2125,basic,14,05-09-22,09-07-23,united states,41,es nan,smartphone,1 month
2125,2126,premium,12,13-08-22,09-07-23,united states,35,es nan,smartphone,1 month
2126,2127,basic,15,12-08-22,09-07-23,canada,46,es nan,smartphone,1 month
2127,2128,standard,10,10-08-22,11-07-23,united kingdom,28,es nan,tablet,1 month
2128,2129,premium,14,05-08-22,09-07-23,australia,29,es nan,laptop,1 month
2129,2130,basic,10,04-08-22,12-07-23,germany,46,es nan,tablet,1 month
2130,2131,premium,11,28-07-22,09-07-23,france,35,es nan,laptop,1 month
2131,2132,basic,12,24-07-22,11-07-23,brazil,27,es nan,smart tv,1 month
2132,2133,standard,11,22-07-22,09-07-23,mexico,38,es nan,laptop,1 month
2133,2134,standard,13,22-07-22,12-07-23,spain,43,es nan,smart tv,1 month
2134,2135,basic,15,19-07-22,09-07-23,italy,31,es nan,smartphone,1 month
2135,2136,premium,13,17-07-22,10-07-23,spain,29,es nan,tablet,1 month
2136,2137,basic,10,16-07-22,09-07-23,spain,34,es nan,tablet,1 month
2137,2138,standard,11,12-07-22,12-07-23,united states,39,es nan,smartphone,1 month
2138,2139,premium,14,12-07-22,08-07-23,canada,34,es nan,smartphone,1 month
2139,2140,basic,14,13-07-22,10-07-23,united states,51,es nan,tablet,1 month
2140,2141,premium,14,13-07-22,09-07-23,united states,47,es nan,tablet,1 month
2141,2142,basic,12,13-07-22,11-07-23,canada,46,es nan,smartphone,1 month
2142,2143,standard,12,14-07-22,08-07-23,united kingdom,46,es nan,smartphone,1 month
2143,2144,standard,14,15-07-22,10-07-23,australia,47,es nan,smartphone,1 month
2144,2145,basic,14,16-07-22,09-07-23,germany,40,es nan,smart tv,1 month
2145,2146,premium,12,18-07-22,11-07-23,france,41,es nan,tablet,1 month
2146,2147,basic,12,23-07-22,09-07-23,brazil,30,es nan,smartphone,1 month
2147,2148,standard,12,25-07-22,11-07-23,mexico,31,es nan,tablet,1 month
2148,2149,premium,14,30-07-22,09-07-23,spain,42,es nan,smart tv,1 month
2149,2150,basic,12,06-08-22,11-07-23,italy,46,es nan,tablet,1 month
2150,2151,premium,13,14-08-22,08-07-23,spain,34,es nan,smart tv,1 month
2151,2152,basic,14,23-08-22,12-07-23,spain,42,es nan,laptop,1 month
2152,2153,standard,13,27-08-22,09-07-23,united states,45,es nan,tablet,1 month
2153,2154,standard,12,29-08-22,10-07-23,canada,30,es nan,smart tv,1 month
2154,2155,basic,12,01-09-22,09-07-23,united states,44,es nan,smartphone,1 month
2155,2156,premium,10,07-09-22,13-07-23,united states,37,es nan,smart tv,1 month
2156,2157,basic,10,13-09-22,10-07-23,canada,43,es nan,smart tv,1 month
2157,2158,standard,12,14-09-22,10-07-23,united kingdom,46,es nan,smartphone,1 month
2158,2159,premium,11,17-09-22,12-07-23,australia,40,es nan,tablet,1 month
2159,2160,basic,11,23-09-22,12-07-23,germany,45,es nan,smartphone,1 month
2160,2161,premium,10,27-09-22,09-07-23,france,48,es nan,smartphone,1 month
2161,2162,basic,10,03-10-22,10-07-23,brazil,43,es nan,tablet,1 month
2162,2163,standard,13,10-10-22,11-07-23,mexico,48,es nan,smart tv,1 month
2163,2164,standard,10,12-10-22,11-07-23,spain,32,es nan,smartphone,1 month
2164,2165,basic,12,14-10-22,08-07-23,italy,38,es nan,laptop,1 month
2165,2166,premium,13,16-10-22,10-07-23,spain,50,es nan,smartphone,1 month
2166,2167,basic,11,18-10-22,11-07-23,spain,33,es nan,laptop,1 month
2167,2168,standard,14,20-10-22,10-07-23,united states,27,es nan,smart tv,1 month
2168,2169,premium,12,22-10-22,08-07-23,canada,47,es nan,tablet,1 month
2169,2170,basic,12,25-10-22,10-07-23,united states,35,es nan,smart tv,1 month
2170,2171,basic,12,26-10-22,11-07-23,united states,41,es nan,tablet,1 month
2171,2172,basic,14,29-10-22,10-07-23,canada,39,es nan,smart tv,1 month
2172,2173,standard,13,31-10-22,07-07-23,united kingdom,46,es nan,smartphone,1 month
2173,2174,premium,14,04-11-22,11-07-23,australia,33,es nan,smartphone,1 month
2174,2175,basic,11,06-11-22,10-07-23,germany,30,es nan,laptop,1 month
2175,2176,basic,13,07-11-22,10-07-23,france,46,es nan,tablet,1 month
2176,2177,premium,15,08-11-22,09-07-23,brazil,42,es nan,tablet,1 month
2177,2178,standard,11,09-11-22,11-07-23,mexico,28,es nan,tablet,1 month
2178,2179,standard,10,10-11-22,10-07-23,spain,40,es nan,smart tv,1 month
2179,2180,basic,14,10-11-22,10-07-23,italy,31,es nan,smart tv,1 month
2180,2181,premium,13,10-11-22,09-07-23,spain,27,es nan,laptop,1 month
2181,2182,standard,14,09-11-22,10-07-23,spain,45,es nan,tablet,1 month
2182,2183,basic,10,09-11-22,10-07-23,united states,49,es nan,smart tv,1 month
2183,2184,standard,12,06-11-22,11-07-23,canada,28,es nan,tablet,1 month
2184,2185,premium,14,03-11-22,08-07-23,united states,33,es nan,smart tv,1 month
2185,2186,basic,15,27-10-22,11-07-23,united states,38,es nan,smart tv,1 month
2186,2187,premium,15,28-10-22,10-07-23,canada,44,es nan,tablet,1 month
2187,2188,standard,15,18-10-22,10-07-23,united kingdom,34,es nan,laptop,1 month
2188,2189,basic,15,04-10-22,09-07-23,australia,35,es nan,laptop,1 month
2189,2190,standard,10,29-09-22,10-07-23,germany,47,es nan,tablet,1 month
2190,2191,premium,12,29-09-22,10-07-23,france,30,es nan,smartphone,1 month
2191,2192,basic,12,23-09-22,10-07-23,brazil,50,es nan,smart tv,1 month
2192,2193,standard,12,17-09-22,09-07-23,mexico,32,es nan,laptop,1 month
2193,2194,premium,14,12-09-22,12-07-23,spain,36,es nan,smart tv,1 month
2194,2195,basic,14,16-08-22,10-07-23,italy,40,es nan,smart tv,1 month
2195,2196,premium,15,16-08-22,09-07-23,spain,39,es nan,smartphone,1 month
2196,2197,basic,11,13-08-22,10-07-23,spain,28,es nan,smartphone,1 month
2197,2198,standard,12,12-08-22,11-07-23,united states,29,es nan,smart tv,1 month
2198,2199,standard,14,13-08-22,09-07-23,canada,49,es nan,tablet,1 month
2199,2200,basic,14,30-07-22,12-07-23,united states,40,es nan,laptop,1 month
2200,2201,premium,12,25-07-22,10-07-23,united states,29,es nan,laptop,1 month
2201,2202,basic,14,25-07-22,11-07-23,canada,35,es nan,tablet,1 month
2202,2203,standard,14,26-07-22,10-07-23,united kingdom,44,es nan,smartphone,1 month
2203,2204,premium,11,25-07-22,13-07-23,australia,39,es nan,smart tv,1 month
2204,2205,basic,12,23-07-22,09-07-23,germany,27,es nan,smart tv,1 month
2205,2206,premium,11,18-07-22,11-07-23,france,31,es nan,smart tv,1 month
2206,2207,basic,13,13-07-22,10-07-23,brazil,39,es nan,laptop,1 month
2207,2208,standard,13,13-07-22,12-07-23,mexico,44,es nan,laptop,1 month
2208,2209,standard,10,13-07-22,09-07-23,spain,48,es nan,tablet,1 month
2209,2210,basic,11,13-07-22,11-07-23,italy,27,es nan,smartphone,1 month
2210,2211,premium,13,13-07-22,09-07-23,spain,27,es nan,laptop,1 month
2211,2212,basic,14,14-07-22,11-07-23,spain,41,es nan,smart tv,1 month
2212,2213,standard,15,15-07-22,09-07-23,united states,44,es nan,tablet,1 month
2213,2214,premium,12,16-07-22,12-07-23,canada,29,es nan,tablet,1 month
2214,2215,basic,13,18-07-22,09-07-23,united states,42,es nan,smartphone,1 month
2215,2216,premium,15,21-07-22,11-07-23,united states,45,es nan,smart tv,1 month
2216,2217,basic,11,24-07-22,09-07-23,canada,39,es nan,tablet,1 month
2217,2218,standard,15,29-07-22,12-07-23,united kingdom,41,es nan,tablet,1 month
2218,2219,standard,10,06-08-22,10-07-23,australia,41,es nan,laptop,1 month
2219,2220,basic,15,11-08-22,11-07-23,germany,41,es nan,smartphone,1 month
2220,2221,premium,14,16-08-22,09-07-23,france,47,es nan,smart tv,1 month
2221,2222,basic,10,21-08-22,13-07-23,brazil,49,es nan,smartphone,1 month
2222,2223,standard,12,22-08-22,10-07-23,mexico,29,es nan,laptop,1 month
2223,2224,premium,10,24-08-22,10-07-23,spain,33,es nan,tablet,1 month
2224,2225,basic,13,02-09-22,12-07-23,italy,45,es nan,smart tv,1 month
2225,2226,premium,13,06-09-22,13-07-23,spain,41,es nan,laptop,1 month
2226,2227,basic,11,11-09-22,10-07-23,spain,31,es nan,laptop,1 month
2227,2228,standard,15,16-09-22,10-07-23,united states,51,es nan,tablet,1 month
2228,2229,standard,11,22-09-22,12-07-23,canada,43,es nan,smartphone,1 month
2229,2230,basic,12,26-09-22,12-07-23,united states,33,es nan,laptop,1 month
2230,2231,premium,10,02-10-22,09-07-23,united states,47,es nan,smartphone,1 month
2231,2232,basic,13,04-10-22,10-07-23,canada,40,es nan,laptop,1 month
